image_name,tags
aug_train_33542_10872,clear primary
aug_train_37088_10871,haze primary
aug_train_7121_10870,cloudy
aug_train_39945_10869,clear primary
aug_train_33933_10868,cloudy
aug_train_27218_10867,clear primary
aug_train_18977_10866,clear primary
aug_train_27273_10865,partly_cloudy primary
aug_train_4116_10864,cloudy
aug_train_25888_10863,clear primary
aug_train_13746_10862,partly_cloudy primary
aug_train_9911_10861,clear primary
aug_train_2623_10860,clear primary
aug_train_30531_10859,clear primary
aug_train_1513_10858,clear primary
aug_train_26258_10857,clear primary
aug_train_2390_10856,partly_cloudy primary
aug_train_11776_10855,clear primary
aug_train_30975_10854,clear primary
aug_train_8775_10853,clear primary
aug_train_36234_10852,partly_cloudy primary
aug_train_654_10851,haze primary
aug_train_12072_10850,cloudy
aug_train_22303_10849,clear primary
aug_train_37366_10848,haze primary
aug_train_3718_10847,clear primary
aug_train_1056_10846,clear primary
aug_train_25138_10845,cloudy
aug_train_8254_10844,clear primary
aug_train_32458_10843,clear primary
aug_train_36561_10842,clear primary
aug_train_28298_10841,clear primary
aug_train_7395_10840,partly_cloudy primary
aug_train_24520_10839,clear primary
aug_train_6289_10838,clear primary
aug_train_39921_10837,partly_cloudy primary
aug_train_11512_10836,cloudy
aug_train_11494_10835,partly_cloudy primary
aug_train_37325_10834,clear primary
aug_train_36353_10833,partly_cloudy primary
aug_train_6092_10832,clear primary
aug_train_30110_10831,partly_cloudy primary
aug_train_2285_10830,clear primary
aug_train_14055_10829,clear primary
aug_train_903_10828,clear primary
aug_train_30235_10827,haze primary
aug_train_30516_10826,clear primary
aug_train_39920_10825,cloudy
aug_train_36760_10824,clear primary
aug_train_35452_10823,clear primary
aug_train_19806_10822,clear primary
aug_train_39995_10821,clear primary
aug_train_2462_10820,clear primary
aug_train_32768_10819,clear primary
aug_train_14763_10818,haze primary
aug_train_37136_10817,clear primary
aug_train_31850_10816,clear primary
aug_train_5476_10815,clear primary
aug_train_13792_10814,cloudy
aug_train_15232_10813,partly_cloudy primary
aug_train_17756_10812,clear primary
aug_train_7308_10811,cloudy
aug_train_2666_10810,haze primary
aug_train_30325_10809,clear primary
aug_train_8013_10808,cloudy
aug_train_10039_10807,clear primary
aug_train_18076_10806,partly_cloudy primary
aug_train_13886_10805,clear primary
aug_train_16987_10804,partly_cloudy primary
aug_train_24604_10803,clear primary
aug_train_27985_10802,haze primary
aug_train_12784_10801,clear primary
aug_train_30919_10800,clear primary
aug_train_3224_10799,clear primary
aug_train_11904_10798,cloudy
aug_train_10599_10797,clear primary
aug_train_37811_10796,clear primary
aug_train_21671_10795,partly_cloudy primary
aug_train_13951_10794,clear primary
aug_train_39425_10793,partly_cloudy primary
aug_train_38550_10792,clear primary
aug_train_397_10791,clear primary
aug_train_13433_10790,clear primary
aug_train_15564_10789,clear primary
aug_train_26883_10788,clear primary
aug_train_20875_10787,clear primary
aug_train_28528_10786,partly_cloudy primary
aug_train_14536_10785,clear primary
aug_train_38353_10784,partly_cloudy primary
aug_train_12774_10783,clear primary
aug_train_1578_10782,cloudy
aug_train_10914_10781,clear primary
aug_train_4090_10780,partly_cloudy primary
aug_train_9113_10779,partly_cloudy primary
aug_train_13854_10778,clear primary
aug_train_3455_10777,clear primary
aug_train_34467_10776,clear primary
aug_train_28687_10775,clear primary
aug_train_40171_10774,clear primary
aug_train_31623_10773,clear primary
aug_train_5083_10772,partly_cloudy primary
aug_train_19595_10771,partly_cloudy primary
aug_train_1565_10770,partly_cloudy primary
aug_train_13016_10769,cloudy
aug_train_22117_10768,partly_cloudy primary
aug_train_18483_10767,partly_cloudy primary
aug_train_38778_10766,clear primary
aug_train_4298_10765,clear primary
aug_train_14348_10764,haze primary
aug_train_663_10763,clear primary
aug_train_8677_10762,clear water
aug_train_35153_10761,cloudy
aug_train_26128_10760,clear primary
aug_train_16836_10759,clear primary
aug_train_12249_10758,clear primary
aug_train_1187_10757,clear primary
aug_train_9497_10756,clear primary
aug_train_26601_10755,clear primary
aug_train_4769_10754,partly_cloudy primary
aug_train_12784_10753,clear primary
aug_train_12239_10752,cloudy
aug_train_22126_10751,clear primary
aug_train_20423_10750,clear primary
aug_train_25206_10749,clear primary
aug_train_8447_10748,clear primary
aug_train_23200_10747,cloudy
aug_train_20640_10746,partly_cloudy primary
aug_train_39456_10745,clear primary
aug_train_9954_10744,clear primary
aug_train_8600_10743,clear primary
aug_train_34223_10742,clear primary
aug_train_3606_10741,clear primary
aug_train_8430_10740,clear primary
aug_train_12768_10739,clear primary
aug_train_6644_10738,partly_cloudy primary
aug_train_1863_10737,partly_cloudy primary
aug_train_12087_10736,clear primary
aug_train_32321_10735,haze primary
aug_train_20656_10734,clear primary
aug_train_4084_10733,clear primary
aug_train_1053_10732,haze primary
aug_train_39433_10731,clear primary
aug_train_5031_10730,partly_cloudy primary
aug_train_25682_10729,clear primary
aug_train_21937_10728,clear primary
aug_train_2344_10727,clear primary
aug_train_3866_10726,partly_cloudy primary
aug_train_20756_10725,cloudy
aug_train_26979_10724,clear primary
aug_train_5122_10723,clear primary
aug_train_7464_10722,haze primary
aug_train_21797_10721,clear primary
aug_train_37621_10720,cloudy
aug_train_28051_10719,clear primary
aug_train_22077_10718,cloudy
aug_train_35582_10717,clear primary
aug_train_4801_10716,clear primary
aug_train_5880_10715,clear primary
aug_train_32396_10714,partly_cloudy primary
aug_train_36680_10713,clear primary
aug_train_9777_10712,clear primary
aug_train_2341_10711,partly_cloudy primary
aug_train_33652_10710,clear primary
aug_train_17287_10709,partly_cloudy primary
aug_train_28298_10708,clear primary
aug_train_37471_10707,cloudy
aug_train_29723_10706,clear primary
aug_train_2105_10705,clear primary
aug_train_35369_10704,clear primary
aug_train_29278_10703,cloudy
aug_train_19813_10702,cloudy
aug_train_1906_10701,clear primary
aug_train_19934_10700,clear primary
aug_train_30340_10699,clear primary
aug_train_4154_10698,partly_cloudy primary
aug_train_36501_10697,clear primary
aug_train_20331_10696,cloudy
aug_train_22360_10695,clear water
aug_train_4901_10694,partly_cloudy primary
aug_train_36849_10693,haze primary
aug_train_20059_10692,clear primary
aug_train_29078_10691,clear primary
aug_train_280_10690,partly_cloudy primary
aug_train_28052_10689,clear primary
aug_train_31815_10688,clear primary
aug_train_23997_10687,partly_cloudy primary
aug_train_1172_10686,clear primary
aug_train_39026_10685,clear primary
aug_train_16908_10684,clear primary
aug_train_36044_10683,partly_cloudy primary
aug_train_39444_10682,clear primary
aug_train_38012_10681,clear primary
aug_train_18463_10680,clear primary
aug_train_29774_10679,partly_cloudy primary
aug_train_39367_10678,clear primary
aug_train_27770_10677,clear primary
aug_train_25672_10676,clear primary
aug_train_24159_10675,clear primary
aug_train_26064_10674,clear water
aug_train_27046_10673,haze primary
aug_train_15694_10672,partly_cloudy primary
aug_train_27221_10671,clear primary
aug_train_34395_10670,partly_cloudy primary
aug_train_33261_10669,clear primary
aug_train_38299_10668,clear primary
aug_train_29367_10667,clear primary
aug_train_6714_10666,partly_cloudy primary
aug_train_6666_10665,clear primary
aug_train_17634_10664,agriculture clear
aug_train_30462_10663,partly_cloudy primary
aug_train_15211_10662,clear primary
aug_train_23992_10661,clear primary
aug_train_32222_10660,clear primary
aug_train_7852_10659,clear primary
aug_train_10928_10658,clear primary
aug_train_40435_10657,partly_cloudy primary
aug_train_6729_10656,clear primary
aug_train_12582_10655,clear primary
aug_train_11600_10654,clear primary
aug_train_20834_10653,partly_cloudy primary
aug_train_22126_10652,clear primary
aug_train_4888_10651,clear primary
aug_train_5749_10650,clear primary
aug_train_32339_10649,partly_cloudy primary
aug_train_8201_10648,partly_cloudy primary
aug_train_15923_10647,clear primary
aug_train_36918_10646,clear primary
aug_train_15718_10645,clear primary
aug_train_30157_10644,clear primary
aug_train_34445_10643,haze primary
aug_train_30527_10642,clear primary
aug_train_32605_10641,clear primary
aug_train_16621_10640,clear primary
aug_train_36681_10639,clear primary
aug_train_39059_10638,clear primary
aug_train_26326_10637,clear primary
aug_train_13925_10636,clear primary
aug_train_20979_10635,clear primary
aug_train_78_10634,clear primary
aug_train_37044_10633,clear primary
aug_train_17309_10632,partly_cloudy primary
aug_train_37127_10631,clear primary
aug_train_39429_10630,clear primary
aug_train_36336_10629,clear primary
aug_train_7444_10628,partly_cloudy primary
aug_train_20383_10627,clear primary
aug_train_28832_10626,cloudy
aug_train_16600_10625,clear primary
aug_train_25190_10624,clear primary
aug_train_21353_10623,partly_cloudy primary
aug_train_24338_10622,partly_cloudy primary
aug_train_30008_10621,clear primary
aug_train_22258_10620,clear primary
aug_train_2692_10619,partly_cloudy primary
aug_train_8101_10618,cloudy
aug_train_8829_10617,clear primary
aug_train_21893_10616,partly_cloudy primary
aug_train_17739_10615,clear primary
aug_train_28685_10614,clear primary
aug_train_30141_10613,clear primary
aug_train_37794_10612,partly_cloudy primary
aug_train_6542_10611,partly_cloudy primary
aug_train_12823_10610,clear primary
aug_train_8064_10609,cloudy
aug_train_16881_10608,partly_cloudy primary
aug_train_462_10607,clear primary
aug_train_526_10606,partly_cloudy primary
aug_train_24689_10605,clear primary
aug_train_21245_10604,clear primary
aug_train_11105_10603,cloudy
aug_train_35723_10602,clear primary
aug_train_15219_10601,haze primary
aug_train_6439_10600,clear primary
aug_train_5085_10599,clear primary
aug_train_17460_10598,clear primary
aug_train_27984_10597,clear primary
aug_train_6469_10596,clear primary
aug_train_13558_10595,clear primary
aug_train_38305_10594,clear primary
aug_train_18921_10593,clear primary
aug_train_22728_10592,cloudy
aug_train_21442_10591,haze primary
aug_train_28939_10590,clear primary
aug_train_6178_10589,clear primary
aug_train_38033_10588,clear primary
aug_train_1029_10587,clear primary
aug_train_22384_10586,clear primary
aug_train_21112_10585,clear primary
aug_train_28284_10584,cloudy
aug_train_6595_10583,clear primary
aug_train_26993_10582,clear primary
aug_train_23428_10581,clear primary
aug_train_34182_10580,partly_cloudy primary
aug_train_34681_10579,cloudy
aug_train_11479_10578,clear primary
aug_train_18804_10577,partly_cloudy primary
aug_train_23523_10576,clear primary
aug_train_36651_10575,clear primary
aug_train_22486_10574,cloudy
aug_train_10781_10573,partly_cloudy primary
aug_train_19920_10572,clear primary
aug_train_37850_10571,clear primary
aug_train_21766_10570,clear primary
aug_train_39145_10569,clear primary
aug_train_20406_10568,clear primary
aug_train_15160_10567,clear primary
aug_train_14476_10566,clear primary
aug_train_2569_10565,clear primary
aug_train_27527_10564,cloudy
aug_train_17599_10563,clear primary
aug_train_22754_10562,clear primary
aug_train_40300_10561,clear primary
aug_train_13884_10560,clear primary
aug_train_19049_10559,clear primary
aug_train_23681_10558,partly_cloudy primary
aug_train_7720_10557,clear primary
aug_train_36189_10556,clear primary
aug_train_23540_10555,clear primary
aug_train_27289_10554,haze primary
aug_train_36711_10553,clear primary
aug_train_39991_10552,partly_cloudy primary
aug_train_17890_10551,clear primary
aug_train_29946_10550,clear primary
aug_train_8194_10549,clear primary
aug_train_15092_10548,haze primary
aug_train_31755_10547,clear primary
aug_train_24390_10546,cloudy
aug_train_40295_10545,partly_cloudy primary
aug_train_28569_10544,clear primary
aug_train_33292_10543,clear primary
aug_train_33604_10542,cloudy
aug_train_26599_10541,haze primary
aug_train_8779_10540,clear primary
aug_train_17471_10539,partly_cloudy primary
aug_train_5804_10538,clear primary
aug_train_23887_10537,cloudy
aug_train_22165_10536,clear primary
aug_train_13124_10535,cloudy
aug_train_15492_10534,partly_cloudy primary
aug_train_128_10533,clear primary
aug_train_6086_10532,clear primary
aug_train_19403_10531,clear primary
aug_train_19277_10530,partly_cloudy primary
aug_train_1292_10529,clear primary
aug_train_14665_10528,clear primary
aug_train_5131_10527,partly_cloudy primary
aug_train_12763_10526,clear primary
aug_train_33756_10525,clear primary
aug_train_10272_10524,clear primary
aug_train_21755_10523,partly_cloudy primary
aug_train_19051_10522,clear primary
aug_train_13737_10521,clear primary
aug_train_26348_10520,clear primary
aug_train_18561_10519,clear primary
aug_train_38597_10518,clear primary
aug_train_13526_10517,clear primary
aug_train_27758_10516,clear primary
aug_train_22303_10515,clear primary
aug_train_11681_10514,clear primary
aug_train_25602_10513,cloudy
aug_train_1214_10512,clear primary
aug_train_799_10511,cloudy
aug_train_20347_10510,clear primary
aug_train_26116_10509,clear primary
aug_train_34936_10508,cloudy
aug_train_29946_10507,clear primary
aug_train_8477_10506,partly_cloudy primary
aug_train_17965_10505,partly_cloudy primary
aug_train_2841_10504,cloudy
aug_train_10177_10503,cloudy
aug_train_37929_10502,cloudy
aug_train_26668_10501,clear primary
aug_train_14781_10500,clear primary
aug_train_3958_10499,clear primary
aug_train_18178_10498,clear primary
aug_train_34530_10497,clear primary
aug_train_11604_10496,partly_cloudy primary
aug_train_7854_10495,cloudy
aug_train_12888_10494,clear primary
aug_train_19059_10493,clear primary
aug_train_12302_10492,clear primary
aug_train_19157_10491,clear primary
aug_train_19053_10490,clear primary
aug_train_20431_10489,cloudy
aug_train_25695_10488,clear primary
aug_train_33788_10487,clear primary
aug_train_32701_10486,haze primary
aug_train_6567_10485,haze primary
aug_train_36080_10484,haze primary
aug_train_368_10483,clear primary
aug_train_26706_10482,partly_cloudy primary
aug_train_11099_10481,clear primary
aug_train_27805_10480,clear primary
aug_train_4104_10479,clear primary
aug_train_543_10478,clear primary
aug_train_33412_10477,clear primary
aug_train_13900_10476,clear primary
aug_train_31455_10475,clear primary
aug_train_22934_10474,clear primary
aug_train_26022_10473,clear primary
aug_train_9428_10472,clear primary
aug_train_12009_10471,cloudy
aug_train_17556_10470,cloudy
aug_train_3094_10469,clear primary
aug_train_33658_10468,partly_cloudy primary
aug_train_27076_10467,haze primary
aug_train_29852_10466,clear primary
aug_train_8104_10465,cloudy
aug_train_17590_10464,partly_cloudy primary
aug_train_38557_10463,clear primary
aug_train_40350_10462,clear primary
aug_train_1267_10461,clear primary
aug_train_34493_10460,partly_cloudy primary
aug_train_6627_10459,clear primary
aug_train_36511_10458,clear primary
aug_train_39622_10457,clear primary
aug_train_11579_10456,clear primary
aug_train_27895_10455,partly_cloudy primary
aug_train_18494_10454,clear primary
aug_train_2233_10453,partly_cloudy primary
aug_train_8817_10452,clear primary
aug_train_21704_10451,clear primary
aug_train_37761_10450,clear primary
aug_train_27639_10449,clear primary
aug_train_4082_10448,clear primary
aug_train_128_10447,clear primary
aug_train_21320_10446,clear primary
aug_train_19096_10445,clear primary
aug_train_27966_10444,partly_cloudy primary
aug_train_28285_10443,clear primary
aug_train_39438_10442,partly_cloudy primary
aug_train_24487_10441,clear primary
aug_train_24945_10440,cloudy
aug_train_9045_10439,clear primary
aug_train_7451_10438,clear primary
aug_train_15911_10437,cloudy
aug_train_3633_10436,clear primary
aug_train_2247_10435,clear primary
aug_train_11503_10434,clear primary
aug_train_31854_10433,clear water
aug_train_38050_10432,clear primary
aug_train_24206_10431,clear primary
aug_train_3570_10430,clear primary
aug_train_2591_10429,clear primary
aug_train_16434_10428,clear primary
aug_train_20665_10427,clear primary
aug_train_21608_10426,clear primary
aug_train_18084_10425,cloudy
aug_train_3863_10424,clear primary
aug_train_21209_10423,partly_cloudy primary
aug_train_21867_10422,cloudy
aug_train_2099_10421,clear primary
aug_train_4492_10420,clear primary
aug_train_26389_10419,cloudy
aug_train_11681_10418,clear primary
aug_train_30400_10417,clear primary
aug_train_4581_10416,clear primary
aug_train_11764_10415,partly_cloudy primary
aug_train_3528_10414,clear primary
aug_train_34124_10413,clear primary
aug_train_2222_10412,partly_cloudy primary
aug_train_23050_10411,clear primary
aug_train_24173_10410,clear primary
aug_train_26005_10409,clear primary
aug_train_39571_10408,clear primary
aug_train_34124_10407,clear primary
aug_train_40228_10406,partly_cloudy primary
aug_train_35883_10405,cloudy
aug_train_29122_10404,clear water
aug_train_110_10403,clear primary
aug_train_21592_10402,clear primary
aug_train_3500_10401,partly_cloudy primary
aug_train_40091_10400,clear primary
aug_train_21565_10399,clear primary
aug_train_33470_10398,clear water
aug_train_20766_10397,clear primary
aug_train_33303_10396,clear primary
aug_train_28320_10395,clear primary
aug_train_18785_10394,clear primary
aug_train_13604_10393,clear primary
aug_train_19249_10392,partly_cloudy primary
aug_train_7404_10391,partly_cloudy primary
aug_train_32534_10390,partly_cloudy primary
aug_train_39439_10389,clear primary
aug_train_40151_10388,clear primary
aug_train_38461_10387,partly_cloudy primary
aug_train_12064_10386,clear primary
aug_train_30075_10385,clear primary
aug_train_20833_10384,clear primary
aug_train_37829_10383,partly_cloudy water
aug_train_30628_10382,partly_cloudy primary
aug_train_19987_10381,partly_cloudy primary
aug_train_34986_10380,clear primary
aug_train_29055_10379,clear primary
aug_train_31557_10378,clear primary
aug_train_38192_10377,partly_cloudy primary
aug_train_20310_10376,cloudy
aug_train_21453_10375,clear primary
aug_train_621_10374,clear primary
aug_train_25495_10373,cloudy
aug_train_22369_10372,cloudy
aug_train_24774_10371,clear primary
aug_train_4119_10370,clear primary
aug_train_39571_10369,clear primary
aug_train_23953_10368,cloudy
aug_train_10856_10367,cloudy
aug_train_3587_10366,partly_cloudy primary
aug_train_8186_10365,clear primary
aug_train_25175_10364,partly_cloudy primary
aug_train_22937_10363,clear primary
aug_train_37993_10362,clear primary
aug_train_6565_10361,clear primary
aug_train_22759_10360,partly_cloudy primary
aug_train_28842_10359,clear primary
aug_train_22074_10358,clear primary
aug_train_5379_10357,clear primary
aug_train_16880_10356,haze primary
aug_train_39444_10355,clear primary
aug_train_17211_10354,clear primary
aug_train_26129_10353,clear primary
aug_train_3458_10352,clear primary
aug_train_8085_10351,partly_cloudy primary
aug_train_15074_10350,clear primary
aug_train_220_10349,partly_cloudy primary
aug_train_25695_10348,clear primary
aug_train_9854_10347,clear primary
aug_train_11268_10346,partly_cloudy primary
aug_train_37597_10345,clear primary
aug_train_26622_10344,haze primary
aug_train_25651_10343,clear primary
aug_train_14483_10342,clear primary
aug_train_23871_10341,clear primary
aug_train_37746_10340,cloudy
aug_train_23838_10339,clear primary
aug_train_32361_10338,partly_cloudy primary
aug_train_20103_10337,haze primary
aug_train_40050_10336,clear primary
aug_train_21208_10335,partly_cloudy primary
aug_train_30217_10334,clear primary
aug_train_32526_10333,cloudy
aug_train_3978_10332,clear primary
aug_train_33478_10331,partly_cloudy primary
aug_train_7417_10330,clear primary
aug_train_34124_10329,clear primary
aug_train_22351_10328,clear primary
aug_train_983_10327,clear primary
aug_train_9868_10326,cloudy
aug_train_3684_10325,cloudy
aug_train_9258_10324,cloudy
aug_train_6022_10323,clear primary
aug_train_11101_10322,partly_cloudy primary
aug_train_14408_10321,haze primary
aug_train_558_10320,clear primary
aug_train_32405_10319,clear primary
aug_train_560_10318,clear primary
aug_train_33424_10317,haze primary
aug_train_5586_10316,partly_cloudy primary
aug_train_27503_10315,clear primary
aug_train_29685_10314,haze primary
aug_train_6699_10313,clear primary
aug_train_24547_10312,clear primary
aug_train_8166_10311,clear primary
aug_train_32224_10310,haze primary
aug_train_3055_10309,clear primary
aug_train_38847_10308,clear primary
aug_train_34286_10307,clear primary
aug_train_38868_10306,partly_cloudy primary
aug_train_31014_10305,clear primary
aug_train_1416_10304,clear primary
aug_train_22499_10303,clear primary
aug_train_26230_10302,clear primary
aug_train_38208_10301,clear primary
aug_train_13540_10300,clear primary
aug_train_25069_10299,clear primary
aug_train_18344_10298,cloudy
aug_train_4974_10297,partly_cloudy primary
aug_train_17941_10296,clear primary
aug_train_40201_10295,clear primary
aug_train_3447_10294,clear primary
aug_train_20947_10293,clear primary
aug_train_18968_10292,partly_cloudy primary
aug_train_13241_10291,partly_cloudy primary
aug_train_35090_10290,clear primary
aug_train_10238_10289,clear primary
aug_train_25371_10288,clear primary
aug_train_21532_10287,clear primary
aug_train_10166_10286,cloudy
aug_train_26217_10285,haze primary
aug_train_31273_10284,clear primary
aug_train_3855_10283,clear primary
aug_train_29343_10282,partly_cloudy primary
aug_train_15091_10281,clear primary
aug_train_17860_10280,clear primary
aug_train_28338_10279,partly_cloudy primary
aug_train_17476_10278,partly_cloudy primary
aug_train_27727_10277,clear primary
aug_train_36799_10276,partly_cloudy primary
aug_train_14157_10275,clear primary
aug_train_23673_10274,clear primary
aug_train_37688_10273,clear primary
aug_train_9199_10272,clear primary
aug_train_101_10271,cloudy
aug_train_19718_10270,haze primary
aug_train_13628_10269,cloudy
aug_train_40228_10268,partly_cloudy primary
aug_train_15999_10267,cloudy
aug_train_35150_10266,clear primary
aug_train_28211_10265,clear primary
aug_train_27444_10264,partly_cloudy primary
aug_train_31684_10263,clear primary
aug_train_34664_10262,clear primary
aug_train_38880_10261,clear primary
aug_train_37993_10260,clear primary
aug_train_39916_10259,clear primary
aug_train_19596_10258,clear water
aug_train_12380_10257,clear primary
aug_train_9471_10256,clear primary
aug_train_12468_10255,partly_cloudy primary
aug_train_7911_10254,haze primary
aug_train_2530_10253,clear primary
aug_train_16100_10252,haze primary
aug_train_31446_10251,cloudy
aug_train_24222_10250,partly_cloudy primary
aug_train_24945_10249,cloudy
aug_train_18038_10248,clear primary
aug_train_30850_10247,clear primary
aug_train_35807_10246,partly_cloudy primary
aug_train_4022_10245,clear primary
aug_train_23694_10244,haze primary
aug_train_8748_10243,haze primary
aug_train_35882_10242,partly_cloudy primary
aug_train_16736_10241,haze primary
aug_train_21467_10240,cloudy
aug_train_21002_10239,clear primary
aug_train_10935_10238,clear primary
aug_train_20641_10237,clear primary
aug_train_1863_10236,partly_cloudy primary
aug_train_784_10235,clear primary
aug_train_19508_10234,clear primary
aug_train_34903_10233,partly_cloudy primary
aug_train_21812_10232,cloudy
aug_train_21776_10231,partly_cloudy primary
aug_train_26117_10230,clear primary
aug_train_38298_10229,clear primary
aug_train_17770_10228,clear primary
aug_train_26926_10227,clear primary
aug_train_18076_10226,partly_cloudy primary
aug_train_30732_10225,clear primary
aug_train_34252_10224,partly_cloudy primary
aug_train_36919_10223,clear primary
aug_train_24052_10222,clear primary
aug_train_13292_10221,cloudy
aug_train_11183_10220,clear primary
aug_train_32584_10219,cloudy
aug_train_13962_10218,clear primary
aug_train_13293_10217,clear primary
aug_train_20079_10216,clear primary
aug_train_19916_10215,clear primary
aug_train_29828_10214,clear primary
aug_train_3975_10213,cloudy
aug_train_16927_10212,cloudy
aug_train_6319_10211,clear primary
aug_train_24102_10210,clear primary
aug_train_20312_10209,clear primary
aug_train_17493_10208,partly_cloudy primary
aug_train_1265_10207,cloudy
aug_train_21419_10206,clear primary
aug_train_14792_10205,haze primary
aug_train_34016_10204,clear primary
aug_train_31889_10203,clear water
aug_train_9416_10202,partly_cloudy primary
aug_train_6840_10201,haze primary
aug_train_17594_10200,haze primary
aug_train_32593_10199,clear primary
aug_train_15147_10198,clear primary
aug_train_1765_10197,partly_cloudy primary
aug_train_13290_10196,clear primary
aug_train_19631_10195,clear primary
aug_train_29321_10194,haze primary
aug_train_33796_10193,clear primary
aug_train_17066_10192,clear primary
aug_train_30341_10191,haze primary
aug_train_14263_10190,bare_ground clear
aug_train_7823_10189,clear primary
aug_train_39130_10188,clear primary
aug_train_4993_10187,partly_cloudy primary
aug_train_4739_10186,clear primary
aug_train_26667_10185,partly_cloudy primary
aug_train_5325_10184,cloudy
aug_train_2458_10183,haze primary
aug_train_30163_10182,clear primary
aug_train_53_10181,clear primary
aug_train_2777_10180,clear primary
aug_train_34924_10179,clear primary
aug_train_12398_10178,clear primary
aug_train_36788_10177,clear primary
aug_train_29321_10176,haze primary
aug_train_502_10175,clear primary
aug_train_3460_10174,clear primary
aug_train_34149_10173,partly_cloudy primary
aug_train_9881_10172,clear primary
aug_train_24235_10171,clear primary
aug_train_5177_10170,clear primary
aug_train_18990_10169,clear primary
aug_train_6143_10168,clear primary
aug_train_30424_10167,clear primary
aug_train_32539_10166,clear primary
aug_train_21144_10165,clear primary
aug_train_12305_10164,clear primary
aug_train_17253_10163,cloudy
aug_train_24402_10162,clear primary
aug_train_9226_10161,clear primary
aug_train_25376_10160,clear primary
aug_train_12218_10159,haze primary
aug_train_6700_10158,clear primary
aug_train_15044_10157,haze primary
aug_train_24764_10156,partly_cloudy primary
aug_train_33658_10155,partly_cloudy primary
aug_train_3201_10154,partly_cloudy primary
aug_train_40292_10153,clear primary
aug_train_11488_10152,clear primary
aug_train_3035_10151,clear primary
aug_train_34761_10150,haze primary
aug_train_9903_10149,clear primary
aug_train_33509_10148,clear primary
aug_train_34895_10147,cloudy
aug_train_4717_10146,cloudy
aug_train_16431_10145,clear primary
aug_train_13207_10144,partly_cloudy primary
aug_train_19346_10143,clear primary
aug_train_1978_10142,clear primary
aug_train_30200_10141,partly_cloudy primary
aug_train_21163_10140,clear primary
aug_train_3879_10139,clear primary
aug_train_2376_10138,clear primary
aug_train_13476_10137,clear primary
aug_train_26435_10136,clear primary
aug_train_25718_10135,clear primary
aug_train_10321_10134,partly_cloudy primary
aug_train_32866_10133,clear primary
aug_train_23970_10132,clear primary
aug_train_15667_10131,clear primary
aug_train_35930_10130,clear primary
aug_train_4714_10129,clear primary
aug_train_35380_10128,haze primary
aug_train_20418_10127,clear primary
aug_train_30702_10126,cloudy
aug_train_31253_10125,clear primary
aug_train_18915_10124,clear primary
aug_train_30632_10123,clear primary
aug_train_10317_10122,clear primary
aug_train_2057_10121,haze primary
aug_train_10246_10120,cloudy
aug_train_10386_10119,clear primary
aug_train_27906_10118,partly_cloudy primary
aug_train_23844_10117,partly_cloudy primary
aug_train_161_10116,partly_cloudy primary
aug_train_19859_10115,cloudy
aug_train_34328_10114,cloudy
aug_train_6546_10113,clear primary
aug_train_15044_10112,haze primary
aug_train_34291_10111,clear primary
aug_train_40407_10110,partly_cloudy primary
aug_train_27444_10109,partly_cloudy primary
aug_train_10301_10108,clear primary
aug_train_15749_10107,clear primary
aug_train_32424_10106,haze primary
aug_train_24416_10105,clear primary
aug_train_2199_10104,clear primary
aug_train_20184_10103,clear primary
aug_train_22775_10102,haze primary
aug_train_4169_10101,clear primary
aug_train_15606_10100,partly_cloudy primary
aug_train_33715_10099,clear primary
aug_train_27118_10098,clear primary
aug_train_35218_10097,haze primary
aug_train_6543_10096,haze primary
aug_train_39203_10095,clear primary
aug_train_3318_10094,clear primary
aug_train_18541_10093,partly_cloudy primary
aug_train_6098_10092,partly_cloudy primary
aug_train_13091_10091,partly_cloudy primary
aug_train_17714_10090,partly_cloudy primary
aug_train_24970_10089,clear primary
aug_train_34011_10088,clear primary
aug_train_35059_10087,clear primary
aug_train_15511_10086,clear primary
aug_train_8830_10085,clear primary
aug_train_3238_10084,clear primary
aug_train_6198_10083,clear primary
aug_train_3176_10082,cloudy
aug_train_10079_10081,clear primary
aug_train_10572_10080,clear primary
aug_train_30064_10079,clear primary
aug_train_28053_10078,clear primary
aug_train_899_10077,clear primary
aug_train_17146_10076,clear primary
aug_train_22613_10075,clear primary
aug_train_16171_10074,clear primary
aug_train_25978_10073,clear primary
aug_train_31969_10072,partly_cloudy primary
aug_train_10720_10071,clear primary
aug_train_20151_10070,clear primary
aug_train_16050_10069,clear primary
aug_train_8253_10068,clear primary
aug_train_12321_10067,partly_cloudy primary
aug_train_22933_10066,haze primary
aug_train_34145_10065,clear primary
aug_train_29251_10064,clear water
aug_train_8612_10063,clear primary
aug_train_38191_10062,clear primary
aug_train_28124_10061,clear primary
aug_train_16283_10060,clear primary
aug_train_23127_10059,partly_cloudy primary
aug_train_908_10058,clear primary
aug_train_29922_10057,clear primary
aug_train_20725_10056,clear primary
aug_train_33645_10055,clear primary
aug_train_3115_10054,clear primary
aug_train_37929_10053,cloudy
aug_train_16618_10052,clear primary
aug_train_39087_10051,haze primary
aug_train_23807_10050,clear primary
aug_train_30741_10049,clear primary
aug_train_17029_10048,clear primary
aug_train_29258_10047,haze primary
aug_train_40241_10046,haze primary
aug_train_9503_10045,clear primary
aug_train_4912_10044,clear primary
aug_train_1730_10043,partly_cloudy primary
